"TIME","CH1","CH2"
6.7608340e-01,-0.12,-0.3
6.7608350e-01,-0.04,-0.4
6.7608360e-01,-0.04,-0.3
6.7608370e-01,-0.04,-0.8
6.7608380e-01,-0.16,0
6.7608390e-01,0,-0.2
6.7608400e-01,-0.08,-0.2
6.7608410e-01,-0.04,-0.6
6.7608420e-01,0,-0.4
6.7608430e-01,0.08,-0.3
6.7608440e-01,0,-0.3
6.7608450e-01,-0.08,-0.2
6.7608460e-01,-0.12,-0.2
6.7608470e-01,-0.12,-0.2
6.7608480e-01,-0.04,-0.5
6.7608490e-01,0,-0.2
6.7608500e-01,-0.16,-0.5
6.7608510e-01,0.04,-0.6
6.7608520e-01,-0.04,-0.4
6.7608530e-01,-0.2,-0.4
6.7608540e-01,-0.04,-0.5
6.7608550e-01,-0.04,-0.5
6.7608560e-01,-0.12,-0.6
6.7608570e-01,-0.08,-0.5
6.7608580e-01,-0.12,-0.4
6.7608590e-01,-0.12,-0.6
6.7608600e-01,-0.12,-0.6
6.7608610e-01,-0.16,-0.6
6.7608620e-01,-0.12,-0.8
6.7608630e-01,-0.12,-0.5
6.7608640e-01,0.08,-0.4
6.7608650e-01,0,0.1
6.7608660e-01,-0.12,-0.5
6.7608670e-01,0,-0.3
6.7608680e-01,-0.12,-0.5
6.7608690e-01,-0.08,-0.7
6.7608700e-01,-0.16,-0.5
6.7608710e-01,-0.08,-0.4
6.7608720e-01,-0.08,-0.5
6.7608730e-01,-0.04,-0.5
6.7608740e-01,-0.12,-0.5
6.7608750e-01,-0.08,-0.7
6.7608760e-01,-0.12,-0.8
6.7608770e-01,0.16,-0.6
6.7608780e-01,-0.16,-0.3
6.7608790e-01,-0.2,-0.6
6.7608800e-01,-0.08,-0.5
6.7608810e-01,-0.04,-0.7
6.7608820e-01,-0.04,-0.4
6.7608830e-01,-0.08,-0.6
6.7608840e-01,0,-0.8
6.7608850e-01,0.04,-0.4
6.7608860e-01,0.04,-0.4
6.7608870e-01,-0.08,-0.6
6.7608880e-01,-0.04,-0.6
6.7608890e-01,-0.2,-0.3
6.7608900e-01,-0.16,-0.7
6.7608910e-01,-0.08,-0.6
6.7608920e-01,-0.04,-0.3
6.7608930e-01,-0.12,-0.6
6.7608940e-01,-0.04,-0.5
6.7608950e-01,0.12,-0.3
6.7608960e-01,-0.08,-0.4
6.7608970e-01,-0.12,-0.2
6.7608980e-01,-0.04,-0.7
6.7608990e-01,-0.24,-0.6
6.7609000e-01,-0.04,-0.3
6.7609010e-01,-0.04,-0.7
6.7609020e-01,-0.08,-0.5
6.7609030e-01,-0.08,-0.4
6.7609040e-01,-0.16,-0.5
6.7609050e-01,-0.2,-0.4
6.7609060e-01,-0.08,-0.3
6.7609070e-01,0,-0.4
6.7609080e-01,0.04,-0.3
6.7609090e-01,-0.08,-0.4
6.7609100e-01,-0.12,-0.5
6.7609110e-01,0,-0.6
6.7609120e-01,-0.08,-0.3
6.7609130e-01,-0.04,-0.6
6.7609140e-01,-0.08,-0.5
6.7609150e-01,-0.08,-0.3
6.7609160e-01,-0.12,-0.5
6.7609170e-01,-0.12,-0.3
6.7609180e-01,-0.04,-0.7
6.7609190e-01,-0.12,-0.6
6.7609200e-01,-0.12,-0.4
6.7609210e-01,0,-0.3
6.7609220e-01,-0.12,-0.4
6.7609230e-01,-0.04,-0.3
6.7609240e-01,-0.04,-0.4
6.7609250e-01,0,-0.6
6.7609260e-01,-0.08,-0.6
6.7609270e-01,-0.04,-0.8
6.7609280e-01,0,-0.5
6.7609290e-01,-0.04,-0.5
6.7609300e-01,0,5
6.7609310e-01,-0.12,5.1
6.7609320e-01,-0.16,5.1
6.7609330e-01,0,4.9
6.7609340e-01,-0.16,5.3
6.7609350e-01,-0.04,5
6.7609360e-01,0,4.8
6.7609370e-01,0.08,4.9
6.7609380e-01,0,5.1
6.7609390e-01,-0.16,5.1
6.7609400e-01,-0.04,5
6.7609410e-01,-0.04,5.3
6.7609420e-01,-0.16,5
6.7609430e-01,0,5.2
6.7609440e-01,-0.08,5.2
6.7609450e-01,-0.12,5.5
6.7609460e-01,-0.04,5.2
6.7609470e-01,-0.04,5.1
6.7609480e-01,-0.08,5.2
6.7609490e-01,-0.2,5.4
6.7609500e-01,-0.2,5.1
6.7609510e-01,-0.12,5.5
6.7609520e-01,-0.04,5.1
6.7609530e-01,-0.08,5
6.7609540e-01,-0.12,5.1
6.7609550e-01,-0.16,4.9
6.7609560e-01,-0.08,5.1
6.7609570e-01,0.08,5.2
6.7609580e-01,0,5.1
6.7609590e-01,0,4.9
6.7609600e-01,-0.12,4.9
6.7609610e-01,-0.12,5.2
6.7609620e-01,0.04,5.2
6.7609630e-01,-0.08,5.5
6.7609640e-01,0.04,4.8
6.7609650e-01,-0.04,5.1
6.7609660e-01,0,5.6
6.7609670e-01,0.04,5.1
6.7609680e-01,0.08,5.1
6.7609690e-01,-0.08,5.1
6.7609700e-01,-0.04,5.2
6.7609710e-01,-0.04,5.4
6.7609720e-01,0,5
6.7609730e-01,-0.2,5.3
6.7609740e-01,-0.08,5
6.7609750e-01,0.04,5.2
6.7609760e-01,0,5.2
6.7609770e-01,-0.04,5.2
6.7609780e-01,0.08,5.1
6.7609790e-01,0.08,5.4
6.7609800e-01,0,5.4
6.7609810e-01,0,5
6.7609820e-01,0,5.1
6.7609830e-01,-0.12,5.2
6.7609840e-01,-0.12,5.3
6.7609850e-01,0.12,5.1
6.7609860e-01,-0.04,5.3
6.7609870e-01,-0.12,4.9
6.7609880e-01,0,5.2
6.7609890e-01,-0.12,4.9
6.7609900e-01,-0.04,4.8
6.7609910e-01,-0.12,5.3
6.7609920e-01,0.04,5
6.7609930e-01,-0.04,5.1
6.7609940e-01,0.04,5.2
6.7609950e-01,-0.04,5
6.7609960e-01,0.04,5.1
6.7609970e-01,0.04,5.3
6.7609980e-01,0,5.3
6.7609990e-01,0,4.9
6.7610000e-01,-0.08,5.2
6.7610010e-01,0.08,5.2
6.7610020e-01,-0.04,5.2
6.7610030e-01,0.04,5
6.7610040e-01,0.04,5.1
6.7610050e-01,-0.12,5.3
6.7610060e-01,-0.08,5.4
6.7610070e-01,-0.04,5.5
6.7610080e-01,0.04,5.2
6.7610090e-01,0.04,5.1
6.7610100e-01,-0.08,5.3
6.7610110e-01,-0.08,5
6.7610120e-01,0.08,5.1
6.7610130e-01,-0.04,5.3
6.7610140e-01,-0.04,5.3
6.7610150e-01,-0.12,5.4
6.7610160e-01,0,5.2
6.7610170e-01,0.04,5.3
6.7610180e-01,-0.04,4.9
6.7610190e-01,0.04,4.8
6.7610200e-01,-0.16,5.3
6.7610210e-01,0.04,4.9
6.7610220e-01,-0.08,5
6.7610230e-01,-0.12,5.3
6.7610240e-01,-0.04,5.3
6.7610250e-01,0,5.2
6.7610260e-01,-0.04,5.2
6.7610270e-01,-0.04,5.4
6.7610280e-01,0.08,5.3
6.7610290e-01,-0.04,5.2
6.7610300e-01,0.12,4.8
6.7610310e-01,0,5.1
6.7610320e-01,-0.08,5.6
6.7610330e-01,-0.04,5
6.7610340e-01,0.04,5.1
6.7610350e-01,-0.04,4.8
6.7610360e-01,-0.12,5.3
6.7610370e-01,-0.08,5.4
6.7610380e-01,-0.04,5.2
6.7610390e-01,-0.04,5.2
6.7610400e-01,0,5.2
6.7610410e-01,-0.12,5.1
6.7610420e-01,-0.12,5.3
6.7610430e-01,-0.08,5.2
6.7610440e-01,-0.08,5
6.7610450e-01,0.04,5.2
6.7610460e-01,-0.04,5.1
6.7610470e-01,-0.08,5.3
6.7610480e-01,-0.24,5.4
6.7610490e-01,-0.04,5.1
6.7610500e-01,0,5.3
6.7610510e-01,-0.12,5
6.7610520e-01,0,5.4
6.7610530e-01,-0.12,5
6.7610540e-01,0.04,5
6.7610550e-01,-0.2,5.1
6.7610560e-01,-0.16,4.9
6.7610570e-01,-0.08,5
6.7610580e-01,-0.04,5.2
6.7610590e-01,-0.04,4.9
6.7610600e-01,-0.04,5
6.7610610e-01,-0.12,5
6.7610620e-01,0.04,5
6.7610630e-01,-0.04,5.1
6.7610640e-01,-0.16,5.3
6.7610650e-01,-0.04,5
6.7610660e-01,0,5
6.7610670e-01,-0.04,4.9
6.7610680e-01,-0.08,4.9
6.7610690e-01,0.08,5.1
6.7610700e-01,-0.08,5.1
6.7610710e-01,0.08,4.9
6.7610720e-01,0,5.1
6.7610730e-01,-0.08,5.3
6.7610740e-01,-0.04,4.9
6.7610750e-01,0.16,5
6.7610760e-01,-0.16,5.1
6.7610770e-01,-0.08,5.1
6.7610780e-01,0.08,5.5
6.7610790e-01,0.12,5
6.7610800e-01,0.04,4.9
6.7610810e-01,-0.04,5.1
6.7610820e-01,0,5
6.7610830e-01,0.08,5.2
6.7610840e-01,0,5.3
6.7610850e-01,0.04,5.1
6.7610860e-01,0.04,5.2
6.7610870e-01,-0.04,5.2
6.7610880e-01,-0.2,5.1
6.7610890e-01,-0.08,5.4
6.7610900e-01,-0.04,5.1
6.7610910e-01,-0.08,5.4
6.7610920e-01,0.04,5.3
6.7610930e-01,0.04,5.2
6.7610940e-01,-0.04,5.1
6.7610950e-01,-0.04,5
6.7610960e-01,-0.12,5.1
6.7610970e-01,-0.24,5.1
6.7610980e-01,-0.12,5.2
6.7610990e-01,0,5.1
6.7611000e-01,-0.08,5.1
6.7611010e-01,-0.04,5.1
6.7611020e-01,-0.04,5.3
6.7611030e-01,-0.08,5.2
6.7611040e-01,0,4.9
6.7611050e-01,-0.04,5
6.7611060e-01,0,5.2
6.7611070e-01,0,5.1
6.7611080e-01,-0.08,4.9
6.7611090e-01,-0.2,5
6.7611100e-01,-0.04,5.2
6.7611110e-01,0.12,5
6.7611120e-01,-0.04,5.2
6.7611130e-01,-0.24,5.1
6.7611140e-01,-0.04,5
6.7611150e-01,-0.04,5.2
6.7611160e-01,-0.16,4.8
6.7611170e-01,-0.12,5
6.7611180e-01,-0.16,5.3
6.7611190e-01,-0.12,4.8
6.7611200e-01,-0.12,5.1
6.7611210e-01,-0.08,5.2
6.7611220e-01,0.04,4.9
6.7611230e-01,-0.04,4.9
6.7611240e-01,-0.08,5
6.7611250e-01,0,5.2
6.7611260e-01,0,5
6.7611270e-01,-0.08,5.4
6.7611280e-01,0,5.1
6.7611290e-01,-0.08,5.3
6.7611300e-01,0.08,5
6.7611310e-01,0.04,4.9
6.7611320e-01,-0.08,4.9
6.7611330e-01,-0.12,5.1
6.7611340e-01,-0.12,4.4
6.7611350e-01,-0.08,5.2
6.7611360e-01,-0.08,5.3
6.7611370e-01,0,4.9
6.7611380e-01,-0.04,4.8
6.7611390e-01,0.04,5.1
6.7611400e-01,-0.16,4.9
6.7611410e-01,-0.04,5
6.7611420e-01,-0.12,5.3
6.7611430e-01,0,5
6.7611440e-01,-0.12,5
6.7611450e-01,-0.16,4.9
6.7611460e-01,-0.2,5.3
6.7611470e-01,-0.08,5.2
6.7611480e-01,-0.2,5.1
6.7611490e-01,0,4.9
6.7611500e-01,-0.16,4.9
6.7611510e-01,0.12,5.1
6.7611520e-01,-0.04,4.9
6.7611530e-01,-0.04,4.9
6.7611540e-01,0,5.3
6.7611550e-01,0.04,5.3
6.7611560e-01,0,5
6.7611570e-01,0.04,5.2
6.7611580e-01,-0.08,5.5
6.7611590e-01,-0.04,5.3
6.7611600e-01,-0.04,5.3
6.7611610e-01,0.04,5.3
6.7611620e-01,-0.12,5.2
6.7611630e-01,-0.08,5
6.7611640e-01,-0.12,5.2
6.7611650e-01,0.08,5
6.7611660e-01,0.04,5.2
6.7611670e-01,-0.12,5.2
6.7611680e-01,0,5.3
6.7611690e-01,0.04,5.2
6.7611700e-01,-0.12,5
6.7611710e-01,-0.08,5
6.7611720e-01,0.12,5.2
6.7611730e-01,-0.08,5.1
6.7611740e-01,-0.12,5.2
6.7611750e-01,-0.04,5.2
6.7611760e-01,0.16,5.2
6.7611770e-01,0,5
6.7611780e-01,-0.08,5.3
6.7611790e-01,0,5.1
6.7611800e-01,0.04,5.1
6.7611810e-01,0.04,4.8
6.7611820e-01,-0.12,5.3
6.7611830e-01,0,5.5
6.7611840e-01,-0.08,5.1
6.7611850e-01,-0.16,5.1
6.7611860e-01,-0.12,5.2
6.7611870e-01,-0.04,5
6.7611880e-01,-0.04,5.1
6.7611890e-01,-0.08,5
6.7611900e-01,-0.04,5.3
6.7611910e-01,-0.04,4.9
6.7611920e-01,-0.04,5.1
6.7611930e-01,-0.04,5
6.7611940e-01,-0.12,5.4
6.7611950e-01,0.04,5.3
6.7611960e-01,-0.04,5.1
6.7611970e-01,-0.08,5
6.7611980e-01,-0.08,5.1
6.7611990e-01,0,5
6.7612000e-01,-0.04,5.5
6.7612010e-01,0.04,5
6.7612020e-01,0.04,5
6.7612030e-01,0,5.1
6.7612040e-01,-0.08,5.1
6.7612050e-01,-0.12,4.9
6.7612060e-01,0.04,4.9
6.7612070e-01,-0.08,5.3
6.7612080e-01,-0.12,5.1
6.7612090e-01,0,5.1
6.7612100e-01,-0.04,5.2
6.7612110e-01,-0.04,5.5
6.7612120e-01,-0.04,5
6.7612130e-01,-0.12,4.9
6.7612140e-01,-0.08,4.9
6.7612150e-01,-0.08,5.1
6.7612160e-01,-0.12,5.2
6.7612170e-01,0.08,4.9
6.7612180e-01,-0.12,5.1
6.7612190e-01,0,5
6.7612200e-01,-0.04,5.4
6.7612210e-01,0.04,5.3
6.7612220e-01,0.12,4.9
6.7612230e-01,-0.12,5.1
6.7612240e-01,-0.12,4.9
6.7612250e-01,-0.12,5.1
6.7612260e-01,0.04,5
6.7612270e-01,-0.08,4.9
6.7612280e-01,0.08,5.2
6.7612290e-01,-0.08,5.2
6.7612300e-01,0,5.2
6.7612310e-01,-0.04,5
6.7612320e-01,0,5.4
6.7612330e-01,-0.08,4.9
6.7612340e-01,-0.2,5.5
6.7612350e-01,-0.04,4.9
6.7612360e-01,0.04,5.2
6.7612370e-01,-0.12,4.9
6.7612380e-01,0,5
6.7612390e-01,-0.08,5
6.7612400e-01,-0.04,5.4
6.7612410e-01,-0.08,5
6.7612420e-01,0.04,5
6.7612430e-01,-0.16,5.2
6.7612440e-01,-0.04,5.1
6.7612450e-01,-0.04,5.3
6.7612460e-01,-0.08,5.3
6.7612470e-01,-0.08,5
6.7612480e-01,-0.08,5
6.7612490e-01,0.08,5
6.7612500e-01,-0.04,5
6.7612510e-01,0,5.1
6.7612520e-01,-0.04,5.1
6.7612530e-01,-0.08,4.9
6.7612540e-01,0.04,4.9
6.7612550e-01,-0.12,5.1
6.7612560e-01,0,4.9
6.7612570e-01,-0.12,5.4
6.7612580e-01,-0.04,5
6.7612590e-01,-0.08,5
6.7612600e-01,-0.08,5.2
6.7612610e-01,0.08,5
6.7612620e-01,-0.08,5
6.7612630e-01,-0.12,5.2
6.7612640e-01,-0.04,5.2
6.7612650e-01,0.04,5
6.7612660e-01,-0.2,4.8
6.7612670e-01,-0.08,5.3
6.7612680e-01,-0.08,5.2
6.7612690e-01,0.08,5.1
6.7612700e-01,-0.04,5
6.7612710e-01,-0.04,5.2
6.7612720e-01,-0.12,4.8
6.7612730e-01,0.08,5
6.7612740e-01,-0.16,5.1
6.7612750e-01,-0.04,5.2
6.7612760e-01,0,5
6.7612770e-01,0.04,4.9
6.7612780e-01,0.04,5
6.7612790e-01,-0.12,5
6.7612800e-01,-0.24,4.8
6.7612810e-01,-0.16,5.3
6.7612820e-01,0.16,5
6.7612830e-01,0,5.1
6.7612840e-01,-0.04,5.3
6.7612850e-01,-0.16,5.1
6.7612860e-01,-0.16,5
6.7612870e-01,-0.24,5.4
6.7612880e-01,-0.04,5.5
6.7612890e-01,0,5.3
6.7612900e-01,-0.04,5.3
6.7612910e-01,-0.12,5.2
6.7612920e-01,-0.08,5.5
6.7612930e-01,-0.04,5.5
6.7612940e-01,-0.04,5
6.7612950e-01,-0.12,5.2
6.7612960e-01,0.04,5.3
6.7612970e-01,-0.12,5
6.7612980e-01,-0.04,5.2
6.7612990e-01,0,5
6.7613000e-01,-0.08,5
6.7613010e-01,-0.16,5.1
6.7613020e-01,-0.08,5
6.7613030e-01,-0.04,5.1
6.7613040e-01,-0.12,5.4
6.7613050e-01,0,5.1
6.7613060e-01,0.04,5.1
6.7613070e-01,0,5.2
6.7613080e-01,-0.08,5.1
6.7613090e-01,-0.04,5
6.7613100e-01,-0.04,5
6.7613110e-01,-0.16,4.9
6.7613120e-01,0.04,4.9
6.7613130e-01,-0.04,4.9
6.7613140e-01,0,4.7
6.7613150e-01,0,5
6.7613160e-01,-0.12,5
6.7613170e-01,-0.08,4.8
6.7613180e-01,-0.16,5
6.7613190e-01,-0.12,5.2
6.7613200e-01,-0.08,5.2
6.7613210e-01,-0.08,5.2
6.7613220e-01,-0.04,5
6.7613230e-01,-0.16,5
6.7613240e-01,0.04,5.4
6.7613250e-01,-0.16,5.3
6.7613260e-01,-0.04,5
6.7613270e-01,-0.24,4.9
6.7613280e-01,-0.04,5.2
6.7613290e-01,-0.12,5
6.7613300e-01,-0.16,5
6.7613310e-01,-0.08,5.1
6.7613320e-01,0.08,4.6
6.7613330e-01,-0.08,5.3
6.7613340e-01,0.04,5.1
6.7613350e-01,-0.04,4.9
6.7613360e-01,-0.04,4.8
6.7613370e-01,-0.04,5.3
6.7613380e-01,0,5.2
6.7613390e-01,0,5.1
6.7613400e-01,-0.24,5.4
6.7613410e-01,-0.04,5
6.7613420e-01,-0.08,5.1
6.7613430e-01,-0.08,5.1
6.7613440e-01,-0.12,5.4
6.7613450e-01,-0.12,5.3
6.7613460e-01,-0.12,5.2
6.7613470e-01,-0.12,5.2
6.7613480e-01,-0.04,5.1
6.7613490e-01,-0.08,4.9
6.7613500e-01,-0.08,5.2
6.7613510e-01,-0.04,4.8
6.7613520e-01,-0.04,5.4
6.7613530e-01,-0.04,5
6.7613540e-01,0,5.1
6.7613550e-01,0.04,5.2
6.7613560e-01,-0.08,5.2
6.7613570e-01,-0.16,5.1
6.7613580e-01,-0.08,5.1
6.7613590e-01,-0.08,5.3
6.7613600e-01,0,5.3
6.7613610e-01,-0.08,5.1
6.7613620e-01,-0.04,5.5
6.7613630e-01,0,5
6.7613640e-01,0,5.5
6.7613650e-01,-0.04,5.4
6.7613660e-01,-0.12,5.4
6.7613670e-01,-0.12,5.2
6.7613680e-01,0,5.4
6.7613690e-01,-0.16,5.3
6.7613700e-01,-0.04,5
6.7613710e-01,0.04,5.4
6.7613720e-01,-0.24,5.1
6.7613730e-01,-0.08,5.4
6.7613740e-01,0.08,5.3
6.7613750e-01,0.08,5.5
6.7613760e-01,0.08,5.5
6.7613770e-01,-0.04,5.3
6.7613780e-01,0,4.9
6.7613790e-01,-0.12,5.2
6.7613800e-01,-0.04,5.2
6.7613810e-01,-0.04,5.6
6.7613820e-01,0,5.3
6.7613830e-01,-0.2,4.9
6.7613840e-01,-0.24,5.2
6.7613850e-01,0,5.2
6.7613860e-01,0,5.1
6.7613870e-01,-0.04,5.2
6.7613880e-01,0,5.2
6.7613890e-01,0,5
6.7613900e-01,-0.08,5.3
6.7613910e-01,-0.08,5.4
6.7613920e-01,-0.12,5.4
6.7613930e-01,0,5.2
6.7613940e-01,-0.12,5.2
6.7613950e-01,0.08,5.1
6.7613960e-01,0.04,5.1
6.7613970e-01,0.04,5.3
6.7613980e-01,0.04,5.3
6.7613990e-01,-0.04,4.9
6.7614000e-01,-0.04,5
6.7614010e-01,-0.04,5.3
6.7614020e-01,0,5.1
6.7614030e-01,0,5.2
6.7614040e-01,-0.04,5
6.7614050e-01,0.08,5.5
6.7614060e-01,-0.12,5.2
6.7614070e-01,0,5.4
6.7614080e-01,0,5.2
6.7614090e-01,-0.08,5
6.7614100e-01,-0.04,5.2
6.7614110e-01,-0.04,5.1
6.7614120e-01,0,5
6.7614130e-01,-0.04,5.2
6.7614140e-01,-0.04,5.1
6.7614150e-01,0,5
6.7614160e-01,-0.12,5.3
6.7614170e-01,0.08,5.4
6.7614180e-01,0,5.3
6.7614190e-01,0,5.1
6.7614200e-01,0.08,4.8
6.7614210e-01,0.08,4.9
6.7614220e-01,-0.08,4.9
6.7614230e-01,-0.12,5.3
6.7614240e-01,0.04,5.6
6.7614250e-01,-0.12,4.8
6.7614260e-01,0.04,5
6.7614270e-01,-0.12,5.1
6.7614280e-01,0.16,5.9
6.7614290e-01,0.04,5.3
6.7614300e-01,0.04,5.3
6.7614310e-01,0,4.9
6.7614320e-01,-0.28,5.6
6.7614330e-01,-0.12,5.3
6.7614340e-01,-0.12,5.1
6.7614350e-01,0,4.9
6.7614360e-01,-0.2,5.1
6.7614370e-01,-0.08,5.2
6.7614380e-01,-0.2,5.2
6.7614390e-01,-0.04,5.1
6.7614400e-01,-0.08,5.4
6.7614410e-01,-0.12,5.1
6.7614420e-01,0,5
6.7614430e-01,-0.04,5.2
6.7614440e-01,-0.12,5.1
6.7614450e-01,0,5
6.7614460e-01,-0.04,5.2
6.7614470e-01,-0.08,5
6.7614480e-01,0.04,5.2
6.7614490e-01,0.04,5.2
6.7614500e-01,-0.08,5.1
6.7614510e-01,-0.08,5
6.7614520e-01,-0.04,4.7
6.7614530e-01,-0.12,4.9
6.7614540e-01,-0.12,4.9
6.7614550e-01,0,4.9
6.7614560e-01,0,4.9
6.7614570e-01,-0.04,5.4
6.7614580e-01,-0.12,5.3
6.7614590e-01,-0.08,5.1
6.7614600e-01,0,5.2
6.7614610e-01,0,5.5
6.7614620e-01,0,5
6.7614630e-01,-0.04,5.2
6.7614640e-01,-0.12,5.2
6.7614650e-01,0.04,5.2
6.7614660e-01,-0.08,5
6.7614670e-01,0.12,5.2
6.7614680e-01,-0.04,5.1
6.7614690e-01,-0.16,4.9
6.7614700e-01,-0.12,5
6.7614710e-01,0.08,5
6.7614720e-01,-0.16,5.1
6.7614730e-01,-0.08,4.9
6.7614740e-01,-0.04,5.4
6.7614750e-01,-0.04,5
6.7614760e-01,0,5
6.7614770e-01,-0.16,5.2
6.7614780e-01,-0.08,4.6
6.7614790e-01,0,5
6.7614800e-01,-0.12,4.7
6.7614810e-01,-0.08,5.1
6.7614820e-01,-0.12,5.3
6.7614830e-01,-0.16,5
6.7614840e-01,-0.12,5.1
6.7614850e-01,-0.04,5.2
6.7614860e-01,-0.12,5.1
6.7614870e-01,-0.08,5.3
6.7614880e-01,-0.04,4.9
6.7614890e-01,0.04,5.5
6.7614900e-01,-0.04,5.3
6.7614910e-01,0.08,5.2
6.7614920e-01,-0.08,5
6.7614930e-01,-0.24,5.2
6.7614940e-01,0,5.2
6.7614950e-01,-0.08,5
6.7614960e-01,-0.04,5.2
6.7614970e-01,-0.08,5.2
6.7614980e-01,0,5.1
6.7614990e-01,-0.12,5.2
6.7615000e-01,0,5
6.7615010e-01,-0.04,4.9
6.7615020e-01,-0.04,4.9
6.7615030e-01,0,5
6.7615040e-01,-0.12,5
6.7615050e-01,-0.04,5.3
6.7615060e-01,-0.2,5.2
6.7615070e-01,0.04,5.2
6.7615080e-01,-0.04,5.3
6.7615090e-01,-0.12,4.7
6.7615100e-01,0.04,4.9
6.7615110e-01,-0.16,5.1
6.7615120e-01,-0.16,5.1
6.7615130e-01,-0.08,5
6.7615140e-01,-0.04,5.1
6.7615150e-01,-0.08,5
6.7615160e-01,-0.08,4.9
6.7615170e-01,-0.08,5.3
6.7615180e-01,-0.12,5
6.7615190e-01,0.08,5.2
6.7615200e-01,0,5.1
6.7615210e-01,-0.04,5
6.7615220e-01,0.04,5.2
6.7615230e-01,-0.16,5
6.7615240e-01,-0.12,5.1
6.7615250e-01,-0.04,5.2
6.7615260e-01,-0.16,5.1
6.7615270e-01,0,5
6.7615280e-01,-0.16,5.1
6.7615290e-01,-0.2,4.9
6.7615300e-01,-0.04,4.9
6.7615310e-01,-0.04,5.5
6.7615320e-01,0.04,5.4
6.7615330e-01,0,5
6.7615340e-01,-0.12,4.8
6.7615350e-01,-0.04,5.1
6.7615360e-01,0,4.9
6.7615370e-01,-0.08,5.2
6.7615380e-01,-0.08,5
6.7615390e-01,0,5.1
6.7615400e-01,-0.16,5
6.7615410e-01,0.04,5.2
6.7615420e-01,0,4.9
6.7615430e-01,-0.16,4.9
6.7615440e-01,-0.12,5.2
6.7615450e-01,0,5.2
6.7615460e-01,-0.08,5.1
6.7615470e-01,0,5
6.7615480e-01,-0.08,5.3
6.7615490e-01,0.04,5
6.7615500e-01,0.08,4.9
6.7615510e-01,-0.12,5.3
6.7615520e-01,0.04,4.9
6.7615530e-01,-0.04,5.2
6.7615540e-01,-0.04,5.2
6.7615550e-01,-0.04,5.2
6.7615560e-01,-0.04,5
6.7615570e-01,0.04,5.2
6.7615580e-01,0,5.1
6.7615590e-01,-0.08,5
6.7615600e-01,-0.08,5.3
6.7615610e-01,0.04,5.1
6.7615620e-01,0.04,4.9
6.7615630e-01,-0.08,5.1
6.7615640e-01,-0.08,5
6.7615650e-01,-0.04,5.2
6.7615660e-01,-0.08,5.1
6.7615670e-01,-0.04,5.3
6.7615680e-01,-0.08,5.1
6.7615690e-01,-0.08,5.3
6.7615700e-01,-0.08,5.1
6.7615710e-01,0.08,5.1
6.7615720e-01,0.24,5.3
6.7615730e-01,0,5.1
6.7615740e-01,0.12,5.2
6.7615750e-01,0.04,5.3
6.7615760e-01,-0.04,5
6.7615770e-01,0,5.1
6.7615780e-01,-0.16,5.4
6.7615790e-01,-0.08,5.3
6.7615800e-01,0,5.2
6.7615810e-01,-0.16,4.9
6.7615820e-01,0,5.3
6.7615830e-01,-0.08,4.9
6.7615840e-01,-0.04,4.8
6.7615850e-01,-0.04,5.3
6.7615860e-01,-0.16,5.2
6.7615870e-01,-0.04,5.3
6.7615880e-01,0,5
6.7615890e-01,-0.04,5.1
6.7615900e-01,0.08,5.6
6.7615910e-01,-0.12,4.9
6.7615920e-01,0.12,5.6
6.7615930e-01,-0.12,5
6.7615940e-01,-0.08,5.5
6.7615950e-01,-0.04,5.1
6.7615960e-01,-0.04,5.4
6.7615970e-01,-0.04,5.2
6.7615980e-01,0.08,4.7
6.7615990e-01,-0.04,5.2
6.7616000e-01,-0.04,5
6.7616010e-01,-0.04,5.4
6.7616020e-01,0,5.1
6.7616030e-01,-0.04,5.2
6.7616040e-01,0,5.3
6.7616050e-01,-0.08,5.1
6.7616060e-01,0.12,5.2
6.7616070e-01,0,5.4
6.7616080e-01,0.12,5
6.7616090e-01,-0.08,5.1
6.7616100e-01,0,5.3
6.7616110e-01,-0.04,5.1
6.7616120e-01,-0.16,4.9
6.7616130e-01,-0.04,4.9
6.7616140e-01,-0.04,5.3
6.7616150e-01,0.12,4.9
6.7616160e-01,-0.04,5.1
6.7616170e-01,0,5.2
6.7616180e-01,-0.12,4.9
6.7616190e-01,0.08,5.1
6.7616200e-01,0.04,5.1
6.7616210e-01,0,5.1
6.7616220e-01,0,5.3
6.7616230e-01,0,4.9
6.7616240e-01,0,5.1
6.7616250e-01,-0.04,5.2
6.7616260e-01,-0.08,5.2
6.7616270e-01,0,4.9
6.7616280e-01,0.12,5.3
6.7616290e-01,-0.04,5.1
6.7616300e-01,-0.08,5.4
6.7616310e-01,-0.12,5.1
6.7616320e-01,-0.12,5.1
6.7616330e-01,-0.08,5.1
6.7616340e-01,0,5.3
6.7616350e-01,-0.08,5.3
6.7616360e-01,-0.04,5.4
6.7616370e-01,-0.12,5.2
6.7616380e-01,-0.08,5.3
6.7616390e-01,-0.08,5.4
6.7616400e-01,0.04,5.1
6.7616410e-01,0,5.1
6.7616420e-01,-0.04,5
6.7616430e-01,-0.12,5
6.7616440e-01,-0.04,5.2
6.7616450e-01,0,5.2
6.7616460e-01,0.08,5.2
6.7616470e-01,-0.2,4.9
6.7616480e-01,-0.04,4.7
6.7616490e-01,0,5.2
6.7616500e-01,-0.2,5
6.7616510e-01,-0.28,5.2
